34,6,5,11,23,32,45,52,53,54,78,29,65,58,16,79,21,49,68,100,43,67,29,91,2,83,16,21,97,84,9,8,48,14,44,33,42,3,52,2,51,19,94,65,79,3,83,14,70,50,66,51,88,20,23,22,52,95,87,27,24,76,94,42,35,69,71,89,68,72,79,48,52,11,83,30,70,20,90,90,17,28,49,43,69,82,10,46,5,44,75,98,72,2,19,2,81,24,12,90,51,5,80,69,20,3,39,42,55,69,51,73,8,5,22,98,41,57,80,54,82,21,84,96,65,84,73,7,64,99,17,44,63,30,6,67,11,13,55,79,47,25,93,100,11,8,99,78,99,8,4,62,33,74,14,95,61,36,49,9,30,97,94,94,52,30,66,51,34,2,25,100,1,37,77,14,96,63,42,74,92,89,13,22,21,85,32,54,87,58,6,9,19,28,75,33,60,46,22,91
52,32,11,26,76,42,54,29,35,45,99,96,45,19,39,27,8,95,48,51,58,8,60,30,65,28,3,62,26,84,4,37,9,73,58,92,66,64,31,89,66,98,32,69,66,92,38,73,16,63,75,49,93,47,13,90,95,44,6,73,60,54,31,69,68,84,27,62,79,17,1,29,98,29,25,60,51,79,23,49,48,4,80,73,87,5,6,89,100,86,53,97,40,84,30,17,90,60,24,94,34,11,2,100,67,36,24,8,71,64,59,11,47,76,23,75,34,40,32,24,86,56,69,88,12,58,99,27,64,48,72,45,14,30,80,59,68,39,35,93,76,36,44,54,33,40,54,88,68,53,99,70,94,51,4,64,48,99,74,90,34,25,47,10,50,31,17,15,67,63,35,96,59,18,96,40,20,41,1,7,79,73,5,90,17,52,7,24,93,23,52,58,34,61,30,100,12,44,64,74
80,54,59,43,50,78,48,73,15,73,92,76,44,13,83,97,66,46,49,90,12,98,53,14,43,23,3,4,89,95,68,62,62,36,100,91,87,89,46,29,24,72,31,47,55,50,79,52,7,98,69,36,44,44,42,14,47,40,89,3,26,24,92,78,93,43,72,3,84,61,43,56,20,81,31,28,47,26,35,8,25,62,29,68,32,5,39,21,87,97,8,49,80,20,56,30,3,57,8,58,51,82,29,80,5,94,67,24,58,43,58,68,2,77,53,47,24,48,99,92,28,86,55,3,42,44,40,13,3,60,75,68,87,24,86,46,21,69,20,56,57,25,63,42,47,54,81,85,77,10,44,63,37,37,92,65,31,43,69,81,25,18,44,40,31,69,77,91,44,65,48,77,39,46,100,72,30,21,91,93,38,21,94,60,77,53,25,57,26,74,98,24,47,21,93,45,62,29,42,22
60,51,47,35,17,74,83,25,63,97,97,98,19,47,86,72,31,29,88,77,15,67,17,57,60,29,34,23,4,43,9,99,28,8,35,25,17,43,99,21,26,16,46,90,44,86,39,100,3,90,17,45,33,10,58,53,19,91,20,18,38,84,65,68,57,55,95,10,91,12,65,93,61,23,31,36,10,47,45,37,90,14,45,48,13,92,25,17,93,33,26,9,26,42,58,94,38,55,27,47,10,39,94,78,40,16,63,87,45,39,89,22,19,60,4,82,25,70,68,59,48,77,40,61,5,46,89,56,43,46,88,70,59,89,17,68,78,63,73,65,37,22,5,60,94,35,93,92,26,4,92,20,10,84,44,60,19,71,33,22,9,69,67,5,47,83,17,28,96,31,50,98,64,66,46,86,89,11,34,57,55,54,49,49,51,42,63,35,3,31,30,28,76,96,4,61,36,49,9,23
39,21,28,11,18,24,59,39,2,28,27,82,59,18,21,46,22,56,51,5,79,80,98,36,35,43,36,70,89,89,39,45,57,22,20,100,46,29,93,21,88,25,72,27,90,98,70,33,21,38,29,99,2,70,77,26,9,26,24,18,6,18,10,52,60,8,78,2,89,21,30,73,39,29,64,49,15,92,33,32,78,66,13,87,79,97,100,80,3,86,88,16,97,42,4,75,67,31,41,10,47,28,5,22,3,52,38,42,93,16,91,79,69,79,95,17,51,81,21,6,45,52,44,21,27,50,90,21,17,11,18,20,82,20,79,66,18,75,4,7,10,48,46,66,12,48,34,31,50,40,95,55,78,47,99,42,52,8,75,96,44,53,29,1,86,13,13,19,89,35,67,87,35,74,32,71,2,96,48,4,87,82,70,26,1,94,96,57,23,68,23,14,87,17,54,52,16,11,90,44
81,90,92,91,70,90,94,45,57,50,34,92,13,54,62,38,88,1,6,84,91,16,59,42,16,49,5,1,37,69,82,96,75,56,79,45,88,28,4,80,41,46,17,70,36,18,31,57,75,71,65,9,60,65,42,13,98,52,47,34,14,33,74,15,19,57,17,54,13,5,29,33,69,86,76,23,14,82,34,62,76,41,27,91,49,42,42,42,52,60,59,100,78,9,76,19,50,24,99,48,30,29,97,18,32,24,84,28,11,29,98,40,5,18,34,17,66,29,51,62,97,78,30,88,45,22,94,42,51,57,92,33,61,91,63,21,17,79,72,66,42,35,83,22,60,18,9,7,17,95,20,15,20,32,24,95,30,90,59,6,24,74,67,81,55,19,61,73,99,21,40,84,57,31,73,17,90,47,41,98,8,16,27,84,91,44,95,60,66,61,96,63,92,40,84,8,40,91,85,5
80,85,47,42,2,68,43,63,13,29,10,44,1,19,1,62,29,16,7,78,90,34,16,86,14,16,15,99,77,54,34,9,84,23,72,28,78,78,8,31,34,39,17,71,56,68,70,1,33,26,74,22,43,44,66,72,21,3,71,12,53,20,24,35,77,36,80,99,6,52,8,83,62,61,93,13,84,39,15,18,92,48,18,1,24,31,16,59,85,93,27,2,29,86,65,30,29,96,84,10,92,22,70,32,34,73,58,75,26,9,34,15,78,11,88,47,49,53,13,14,3,95,97,93,30,35,71,89,91,79,17,20,17,62,65,24,57,6,51,64,45,98,91,43,75,59,84,21,35,13,77,61,92,87,7,47,14,26,20,41,42,10,84,94,27,3,53,68,75,24,39,61,5,25,14,62,95,51,40,86,55,74,27,44,9,37,24,47,79,72,34,16,59,2,4,21,98,73,61,70
84,52,34,29,70,9,46,1,75,80,78,2,30,47,67,43,15,32,58,39,26,65,30,66,39,44,81,60,54,52,42,85,50,59,14,60,66,2,1,9,32,56,4,15,27,54,63,79,44,41,38,36,17,30,74,46,67,21,76,68,95,24,33,90,32,32,41,2,89,77,41,56,15,86,24,56,8,28,89,23,40,1,74,90,79,12,93,54,66,52,94,22,82,45,94,97,76,82,62,85,10,55,25,40,35,75,87,67,72,19,26,17,16,28,36,41,22,48,51,20,80,5,34,61,1,70,9,87,98,62,100,67,72,67,79,98,84,71,51,18,87,30,2,7,77,66,13,71,43,77,74,9,22,47,84,25,15,51,14,52,68,75,9,63,97,88,33,58,21,10,50,87,50,50,5,22,73,46,47,61,19,49,30,47,54,39,9,6,23,6,20,21,21,23,80,82,62,41,96,36
60,52,8,49,14,97,59,89,70,85,52,80,74,16,96,30,76,79,71,59,48,12,82,90,21,20,100,75,63,9,99,16,14,61,7,3,61,63,44,95,60,69,7,83,66,10,97,64,62,42,85,3,4,69,35,75,72,89,5,53,83,100,63,91,41,36,28,98,87,64,27,81,29,51,26,23,94,85,20,77,22,69,98,18,65,93,86,90,24,56,72,59,77,19,69,13,50,84,62,73,93,5,61,67,7,74,62,68,26,85,55,45,88,13,36,41,94,60,90,33,6,13,70,2,64,3,59,67,71,85,43,66,67,50,1,66,36,84,96,90,26,75,20,49,75,68,32,14,48,58,59,13,13,8,85,38,68,41,32,38,9,69,27,22,78,60,9,7,43,22,49,19,67,50,66,4,27,66,26,86,80,65,57,15,38,8,94,45,31,65,53,30,29,51,44,78,12,29,48,98
100,93,21,37,31,84,33,20,1,71,11,68,7,18,76,16,13,87,18,30,54,32,1,19,43,20,75,4,8,11,88,26,86,33,89,71,91,6,78,55,95,77,43,52,17,64,89,21,45,88,22,33,86,46,82,64,52,99,6,8,76,43,66,65,38,34,23,72,20,75,92,69,71,90,64,33,40,74,82,12,60,98,83,44,80,47,32,45,65,58,37,26,94,85,79,87,13,11,4,67,24,6,14,67,53,55,30,3,25,29,68,73,46,20,34,69,7,100,44,93,42,5,93,26,29,76,100,33,73,3,85,9,100,51,39,43,34,17,29,50,30,35,53,4,68,19,22,78,74,76,77,100,24,64,13,47,24,58,11,40,63,68,8,60,19,1,18,76,2,10,22,48,51,92,69,9,76,13,87,10,48,30,13,12,22,19,92,9,41,89,54,26,48,98,21,4,31,22,55,42
92,98,70,98,38,66,87,35,30,26,6,78,37,16,75,42,40,52,79,51,93,95,10,65,25,71,23,2,68,50,14,74,78,93,34,28,12,25,22,77,81,75,31,52,96,40,41,83,37,11,20,39,2,83,69,13,45,14,62,15,97,21,31,7,86,2,24,18,88,74,96,29,85,29,80,52,35,31,67,20,51,82,42,62,76,26,63,46,53,33,39,78,18,64,88,69,24,46,54,3,73,80,85,2,88,83,73,3,80,34,89,51,97,69,23,58,90,18,24,33,31,52,68,31,36,85,41,71,47,59,47,36,72,28,5,77,51,72,15,39,62,63,75,54,20,40,55,15,5,15,54,26,84,71,47,9,48,30,18,57,3,77,9,83,45,4,56,86,77,51,83,98,64,58,89,45,91,74,62,100,74,90,36,37,85,98,100,15,14,74,42,32,32,25,89,33,85,42,91,75
69,8,73,12,24,49,22,47,29,90,55,6,58,44,87,42,50,63,33,67,46,47,74,86,29,93,98,100,50,35,34,100,88,41,10,72,80,83,51,94,67,85,85,84,82,31,63,73,100,11,90,77,6,30,64,17,64,14,16,99,53,3,37,57,38,74,23,4,90,37,73,69,4,29,45,10,40,87,65,86,16,83,89,88,50,89,6,39,62,54,2,70,67,83,16,65,41,80,79,50,79,33,68,88,62,70,21,27,26,28,100,50,26,95,53,4,66,49,44,28,79,68,96,66,9,56,18,90,3,77,49,32,88,32,27,76,88,25,92,39,69,46,33,2,98,64,11,74,13,47,51,12,39,23,79,60,59,55,62,46,31,99,19,77,94,1,2,100,81,6,33,86,36,84,47,87,29,38,2,86,88,56,24,68,77,62,94,34,25,57,7,48,20,4,61,39,28,68,61,47
83,24,60,61,5,53,58,2,12,49,42,53,92,99,52,31,50,55,6,47,89,6,67,91,80,100,92,82,84,45,26,67,66,78,92,14,17,28,6,64,93,24,46,87,40,5,15,96,22,18,87,19,54,71,55,91,16,52,7,31,4,27,43,68,11,82,94,74,71,48,45,97,53,49,26,48,63,18,6,11,28,39,5,17,10,40,46,38,52,95,84,71,46,62,6,23,45,89,18,33,43,1,10,41,10,78,67,89,5,31,8,45,50,50,60,13,19,32,40,34,65,62,12,87,50,65,97,22,76,41,17,37,42,35,57,19,20,74,49,34,24,71,97,75,86,77,41,20,48,89,10,62,51,19,44,96,74,89,60,92,50,78,21,58,82,87,100,84,73,3,88,79,100,40,49,27,9,22,93,24,90,87,90,6,91,17,2,36,60,70,19,21,66,3,30,12,62,90,96,42
89,20,38,61,18,9,58,7,25,72,67,10,64,31,95,56,25,21,90,87,18,86,100,57,79,15,98,7,79,51,42,49,11,41,100,90,36,33,32,23,4,94,50,90,60,30,93,29,88,29,90,16,85,65,32,52,100,72,48,66,89,15,30,40,49,13,52,87,9,36,84,75,26,72,67,6,77,83,61,67,12,42,58,88,61,5,39,45,25,38,15,100,23,33,70,91,57,63,53,29,8,63,13,57,22,1,73,95,79,7,70,18,92,66,69,13,75,76,76,56,25,80,45,43,92,49,3,14,23,14,38,68,16,15,84,45,67,34,67,44,37,35,83,80,41,21,55,50,99,5,3,30,58,8,30,68,84,46,68,77,12,30,50,65,87,29,63,6,99,21,17,64,35,81,20,11,70,47,53,36,65,11,21,48,20,79,94,51,5,89,63,35,72,92,64,75,1,5,95,68
22,59,54,75,77,40,100,87,56,73,74,66,64,28,1,63,87,89,68,32,9,80,91,92,90,79,80,29,80,39,100,30,5,24,26,87,22,75,26,35,86,77,37,40,13,32,67,78,45,94,78,12,58,80,3,17,60,52,71,51,74,4,15,24,91,92,49,89,76,38,75,16,45,40,81,76,42,1,86,32,65,68,64,78,74,80,73,77,51,89,16,5,83,90,98,85,11,36,9,100,85,13,60,22,31,62,18,98,34,83,33,7,54,66,39,67,1,22,42,54,69,89,72,89,12,6,64,42,70,20,45,21,38,29,10,34,52,1,91,16,72,47,59,72,58,23,38,10,39,42,60,50,73,82,67,15,54,75,17,71,96,87,73,42,100,88,36,68,100,67,41,79,20,86,17,11,78,10,43,1,77,78,69,34,56,70,52,96,81,17,99,95,78,99,26,42,67,26,33,63
81,99,93,88,83,83,37,55,8,15,21,5,85,21,94,69,94,94,64,21,9,88,16,50,65,97,36,48,6,81,72,84,41,28,47,20,3,51,13,40,99,16,73,11,59,59,18,85,15,65,56,42,53,65,61,7,44,10,67,4,80,77,9,78,15,2,84,85,36,69,95,62,78,75,22,94,67,38,51,88,87,26,63,32,52,3,58,93,94,81,93,5,26,54,60,90,46,53,41,77,66,79,40,28,82,18,24,96,22,29,58,100,3,54,83,62,89,55,37,14,64,93,94,79,47,10,72,33,1,89,18,95,17,21,42,33,45,19,100,52,23,10,20,61,18,32,2,97,50,5,96,12,68,91,46,6,3,17,41,79,27,56,48,31,59,1,23,28,67,1,49,79,56,100,1,58,8,35,1,72,25,3,49,1,52,41,59,23,4,10,22,11,89,17,33,90,32,90,6,48
48,25,31,54,33,78,17,54,60,72,79,55,52,3,81,53,61,29,51,21,71,27,59,53,47,6,21,7,89,64,18,100,2,55,89,14,40,37,53,87,43,67,49,81,92,67,100,70,65,72,47,96,33,20,7,70,59,19,41,81,64,100,66,30,98,88,71,81,37,14,52,82,81,61,5,13,39,61,94,73,34,10,55,8,50,29,61,24,87,82,26,5,59,21,65,78,12,77,85,44,55,62,76,99,32,84,20,27,86,57,31,64,35,21,56,5,40,31,84,65,70,82,83,80,87,35,50,45,5,89,93,5,95,82,91,78,66,8,43,1,31,56,56,16,14,86,52,81,71,82,26,44,52,19,69,31,68,21,22,98,86,49,45,100,43,77,35,19,83,40,100,8,26,12,89,22,52,67,49,93,55,24,47,94,6,84,14,57,17,25,67,6,27,35,48,83,56,65,42,44
70,84,55,21,91,66,36,96,54,40,68,76,74,68,71,85,64,11,2,17,62,42,13,1,44,97,58,77,80,12,65,9,87,69,1,59,13,78,95,16,75,48,4,36,69,20,33,59,68,70,88,60,95,17,57,21,78,52,12,89,24,99,2,61,82,52,3,67,60,70,23,7,40,34,2,47,91,25,75,17,82,81,79,28,100,94,43,47,81,93,25,7,1,69,13,94,80,95,20,81,8,70,37,2,85,19,66,60,19,19,3,91,80,91,75,1,66,38,27,52,8,87,30,94,58,28,95,16,73,56,73,52,69,86,53,17,42,45,78,16,70,12,12,55,73,54,80,88,99,44,48,10,4,35,61,95,39,57,74,90,16,26,11,35,76,62,51,96,42,75,55,35,69,46,15,64,37,55,20,54,20,71,38,14,69,85,85,1,34,33,14,4,84,12,62,38,10,31,74,26
17,63,38,82,61,72,4,78,88,52,27,72,3,66,92,68,4,80,74,21,100,52,100,12,93,37,88,88,39,2,41,67,25,76,64,88,2,64,60,8,38,88,58,70,33,10,65,16,86,73,15,98,84,12,83,39,57,61,58,76,10,37,54,68,61,30,96,74,48,51,86,72,79,30,15,32,67,64,10,76,68,16,6,57,75,22,35,26,78,100,82,71,79,38,42,60,54,76,20,69,43,52,7,97,34,67,23,29,82,54,44,23,75,75,51,76,74,88,90,12,72,94,43,95,72,43,20,68,84,19,20,34,55,95,86,94,69,48,8,92,3,56,59,69,63,40,7,29,28,86,89,52,79,4,31,72,55,82,74,33,62,70,9,5,18,89,4,96,84,45,70,62,75,12,85,45,75,56,99,77,1,21,10,35,2,82,28,44,98,50,5,84,11,85,29,36,85,42,7,47
47,81,31,58,68,5,7,26,13,95,28,4,57,39,47,42,38,67,2,23,89,100,6,23,90,43,40,5,80,52,89,17,48,53,40,80,25,10,63,20,29,2,1,73,82,20,33,93,93,95,15,27,19,42,2,61,61,81,88,27,10,59,38,14,40,74,54,38,60,72,54,45,27,78,21,86,97,53,82,21,100,28,48,72,57,85,60,53,70,77,5,71,90,17,83,72,25,11,28,46,10,72,51,22,34,8,42,44,53,96,54,16,43,31,55,52,71,31,81,24,22,76,6,88,12,90,15,33,40,46,66,52,1,81,42,80,19,95,3,11,99,79,74,69,37,55,16,34,93,99,95,38,26,100,5,55,53,87,66,85,29,71,65,34,63,3,18,5,16,68,98,22,31,56,14,2,79,31,16,71,63,11,38,94,61,16,14,11,58,22,29,69,7,53,33,91,45,96,77,26
28,93,45,78,98,55,6,40,91,14,24,81,9,86,8,32,93,13,56,79,76,41,86,26,55,71,85,69,54,64,13,16,62,33,32,56,60,26,35,64,96,34,79,31,40,73,16,8,24,78,14,49,72,12,46,45,86,80,58,44,51,52,82,35,97,17,35,90,20,47,99,49,37,60,90,70,93,56,4,2,31,26,100,67,46,55,46,74,98,35,34,17,31,41,74,2,89,3,24,58,65,22,82,29,34,23,49,44,46,31,81,22,76,89,34,4,60,19,44,4,40,82,77,61,75,79,17,17,82,57,73,57,87,32,22,66,52,41,54,88,94,6,74,22,40,49,100,10,81,99,30,84,30,27,89,79,7,100,73,33,20,95,26,81,28,66,11,97,3,20,63,33,44,86,71,7,22,48,100,59,73,5,46,83,52,87,82,95,3,31,3,99,50,26,72,7,60,8,7,28
64,67,75,3,99,67,2,97,46,11,33,80,7,71,43,65,19,52,68,73,59,13,77,54,60,6,45,25,92,58,96,71,38,94,73,30,39,62,46,21,35,84,22,68,91,86,77,69,63,30,72,35,11,70,18,79,54,67,58,100,92,67,57,92,14,58,58,65,75,22,91,90,88,9,18,25,46,81,2,87,43,3,88,51,63,49,44,16,92,56,86,1,48,74,98,99,2,93,62,7,89,97,36,76,3,59,69,2,71,20,71,58,58,81,57,96,1,42,39,7,45,27,54,23,54,79,50,93,92,64,39,49,50,47,46,55,85,34,87,71,48,40,69,19,35,69,82,4,8,1,17,76,52,91,79,88,70,42,83,79,54,42,23,41,52,9,96,93,41,92,70,91,6,40,85,59,98,10,42,44,14,73,60,12,40,45,15,99,22,53,88,40,97,88,9,100,88,31,21,39
27,67,45,100,18,77,93,20,100,15,1,26,35,19,27,5,60,29,34,80,66,2,80,81,21,83,33,44,24,90,70,66,79,52,26,28,42,21,87,36,69,47,61,60,41,43,81,100,66,86,87,57,4,72,21,97,5,61,61,94,5,58,34,43,28,84,21,56,24,73,50,61,48,2,26,14,40,54,64,20,33,38,77,78,23,55,45,53,44,45,55,2,53,68,32,87,39,47,100,54,94,85,62,7,26,60,17,50,10,97,40,78,10,64,53,97,48,56,58,36,83,14,16,64,4,27,93,82,66,45,66,77,5,68,55,10,59,7,59,29,93,2,35,55,90,36,27,86,52,47,2,40,3,50,70,71,57,94,73,39,32,10,73,78,79,3,9,84,76,1,91,54,26,96,23,86,68,87,91,81,2,36,3,58,41,17,59,13,12,55,16,99,76,67,90,15,62,6,78,37
43,63,29,38,67,52,15,29,31,3,100,78,67,4,25,45,75,96,40,52,42,42,51,67,95,1,81,55,64,75,63,67,23,74,87,42,70,15,15,41,89,54,31,18,70,39,81,92,64,35,41,89,29,23,95,90,1,7,15,95,84,59,22,9,78,59,50,14,29,66,87,80,11,39,26,7,37,22,88,49,39,7,53,37,5,14,56,42,55,42,90,17,93,89,4,86,46,29,65,24,55,58,2,5,18,93,55,86,75,83,55,99,76,11,28,21,9,82,11,10,67,74,87,57,89,81,58,93,100,62,4,92,37,68,35,90,49,32,42,80,20,9,88,75,94,60,58,47,16,15,51,65,87,48,77,10,82,87,74,93,8,90,47,82,98,56,34,83,100,28,91,2,82,77,13,13,74,87,88,76,10,53,11,91,80,33,23,64,50,12,32,13,33,11,76,25,21,91,37,8
49,66,81,65,13,48,76,69,37,89,74,93,46,72,86,3,6,78,65,61,41,92,95,48,22,28,58,17,27,27,64,36,17,31,51,45,19,38,69,34,53,69,39,76,92,5,96,56,48,22,90,61,66,87,97,54,56,45,99,76,40,67,29,42,2,21,2,13,48,1,13,17,94,67,77,46,22,64,37,53,68,91,30,28,37,7,25,80,85,64,24,27,74,3,74,82,60,9,91,22,89,89,67,14,16,24,15,19,36,6,35,62,63,12,100,31,32,4,97,37,36,11,50,36,36,64,69,98,55,97,24,54,56,68,56,6,62,97,72,23,55,73,2,52,41,40,50,69,89,63,77,19,74,48,36,44,70,97,31,94,54,80,8,37,75,100,18,40,35,91,47,13,50,38,87,52,15,67,20,1,64,26,49,64,44,44,97,50,96,94,14,47,57,94,53,86,45,99,95,86
