81,82,53,9,77,56,68,5,16,27,18,54,100,73,22,90,28,2,57,24,11,52,76,52,19,88,81,81,58,81,56,44,31,35,47,30,91,32,82,40,93,52,17,84,65,46,61,89,94,38,93,25,6,70,58,84,96,95,56,62,95,39,10,19,48,36,97,56,31,13,55,14,90,29,42,28,21,50,13,24,59,60,39,12,69,71,17,81,80,68,41,66,17,5,97,8,11,56,39,27,41,95,49,63,11,81,13,70,82,85,61,76,39,61,82,51,70,18,64,99,88,6,4,26,46,24,77,68,8,51,4,44,2,53,55,15,65,26,51,48,88,2,96,56,37,75,67,74,45,40,80,52,99,67,21,25,15,1,95,28,68,77,71,1,75,68,6,31,44,27,80,35,19,44,96,98,85,17,68,19,43,14,37,72,70,54,85,53,92,91,85,98,98,96,54,68,51,36,92,36
76,27,46,83,55,21,83,1,19,29,60,50,22,69,20,95,61,71,81,47,79,39,45,10,58,75,82,44,19,42,21,21,31,100,35,5,63,57,9,55,10,28,21,97,99,73,20,37,17,89,3,28,67,22,58,17,50,88,3,91,73,65,43,16,36,91,68,83,52,52,40,23,75,22,74,80,88,86,73,78,82,59,72,30,2,74,30,48,18,81,11,20,44,54,3,85,69,48,49,81,60,99,67,16,30,6,29,16,92,58,59,19,72,71,94,39,41,49,15,21,50,81,17,98,94,57,99,53,67,10,37,62,57,86,74,1,51,3,56,12,12,1,78,32,38,23,80,8,75,20,32,76,80,31,29,29,41,76,97,18,87,35,98,50,19,5,44,92,50,74,19,41,53,54,85,67,15,91,41,92,100,69,90,45,70,20,70,59,30,61,31,91,59,6,79,60,71,13,71,97
95,71,40,63,57,61,56,54,23,23,44,37,56,57,3,97,33,61,56,47,30,72,93,90,50,70,66,1,99,34,35,60,96,17,82,66,51,65,38,19,41,70,8,55,99,9,12,73,29,75,8,79,52,68,21,82,59,97,96,41,11,21,99,99,68,29,98,72,37,72,60,68,74,33,24,73,77,40,46,77,29,31,35,78,16,60,50,98,41,47,91,13,70,34,67,33,65,6,38,64,97,32,97,2,92,16,71,91,84,3,68,63,84,3,66,36,81,74,63,46,67,30,75,70,37,81,71,89,23,80,52,62,31,30,47,68,28,46,94,51,80,93,40,66,53,90,70,90,34,98,30,42,31,49,17,59,65,21,46,69,34,56,46,64,94,99,58,53,33,4,80,28,75,75,91,13,21,60,94,55,52,21,18,12,76,69,16,66,45,33,52,78,33,1,16,6,68,5,85,23
17,60,81,4,24,80,49,23,13,12,63,32,35,38,77,88,20,35,65,27,5,80,18,27,92,71,79,41,92,83,95,8,84,69,37,87,31,87,95,72,60,2,48,78,6,84,17,86,28,26,68,11,7,21,61,9,97,13,91,53,33,68,83,47,41,78,97,17,50,40,74,47,87,26,98,23,12,24,67,15,36,63,72,74,97,64,93,88,20,47,69,51,19,3,75,90,41,7,14,11,42,95,12,12,35,85,74,30,75,32,40,60,54,17,87,65,88,1,65,37,90,12,55,85,88,98,1,38,65,79,22,85,58,27,3,74,83,36,87,84,24,21,31,75,51,28,69,72,49,50,42,96,48,89,6,52,7,21,31,29,28,54,15,10,87,89,42,26,28,64,84,97,83,5,78,82,1,54,2,81,10,50,45,66,82,22,63,38,44,24,12,28,63,6,40,28,8,1,26,85
46,35,13,86,71,4,48,7,78,61,64,84,25,34,73,65,21,51,18,5,36,43,75,59,36,56,18,11,84,79,52,100,29,79,80,99,97,81,51,54,72,32,24,14,48,11,68,29,37,3,92,81,89,30,95,35,13,95,30,10,25,15,8,27,61,52,84,37,9,90,48,92,39,62,82,63,62,49,28,38,80,25,17,21,84,83,83,10,40,76,44,39,22,95,30,73,50,27,16,77,52,73,17,85,91,37,2,61,55,19,12,80,33,91,91,50,68,97,64,48,39,34,87,20,98,21,40,5,30,35,7,3,82,19,20,83,37,20,26,92,76,16,8,48,61,79,20,49,19,79,3,42,67,37,1,46,17,60,33,95,18,33,1,15,77,96,42,49,98,72,58,81,98,87,84,16,49,23,81,5,28,8,82,97,22,32,14,87,60,3,28,29,97,67,29,38,14,54,68,92
87,50,23,94,71,30,95,6,82,40,73,1,10,12,76,43,81,51,91,13,73,79,81,3,88,70,8,72,38,96,9,55,29,51,61,28,23,39,75,84,23,33,87,13,6,97,42,56,68,10,20,96,56,1,68,70,80,51,61,58,29,26,61,54,16,6,67,69,4,2,71,66,89,65,69,63,86,75,71,73,48,41,3,5,6,22,97,12,25,17,61,92,51,18,86,41,21,59,18,25,30,22,2,8,13,35,65,23,79,60,8,47,78,45,44,90,70,43,41,38,59,62,90,8,30,66,79,33,30,28,14,83,86,70,96,88,89,4,99,38,65,74,31,1,34,3,8,14,10,7,91,55,20,58,5,47,13,83,53,83,84,51,21,65,78,6,94,48,77,77,45,33,48,28,14,35,50,72,90,19,85,60,10,82,90,56,51,38,39,7,88,11,87,31,82,79,76,18,48,100
77,64,29,100,4,58,17,1,24,17,73,10,1,88,22,34,47,29,17,68,59,91,92,22,59,100,90,24,13,86,71,65,67,66,61,48,37,25,55,26,1,5,56,37,57,66,68,18,98,5,12,1,56,90,82,79,87,70,4,22,53,96,63,55,28,36,77,29,72,50,1,2,94,66,89,50,49,72,52,31,17,72,42,88,84,78,32,97,35,81,4,48,63,55,4,82,77,17,96,48,47,34,3,68,62,51,2,17,25,80,40,12,81,87,44,90,39,76,77,76,91,4,22,62,75,29,6,96,21,52,62,68,66,89,84,72,93,54,64,85,9,28,89,83,80,65,17,6,59,14,55,92,3,17,39,55,90,74,13,37,5,16,69,72,18,84,31,84,4,11,60,6,73,47,51,65,30,74,31,49,25,65,66,49,53,60,73,60,85,35,66,86,36,89,11,58,46,46,29,37
92,23,11,83,85,86,63,82,88,67,74,70,65,20,78,90,59,41,80,58,100,14,91,13,16,33,58,35,82,50,16,8,67,19,5,82,32,37,90,3,33,69,43,89,43,11,16,76,14,10,36,56,54,22,49,32,67,40,68,51,4,46,98,43,99,26,19,98,62,70,49,39,84,43,68,55,72,10,64,56,68,96,82,83,86,92,38,85,6,59,62,59,64,52,95,87,19,24,71,21,59,54,14,11,34,64,95,85,1,11,53,57,41,97,86,3,19,47,3,21,43,24,5,52,76,59,74,82,77,43,62,75,91,41,12,47,56,83,74,57,66,15,82,4,86,41,34,81,4,13,40,76,3,97,43,34,86,23,47,22,72,51,79,30,28,75,51,91,97,34,44,42,65,38,77,80,76,78,10,24,60,71,68,23,45,69,92,56,13,17,33,55,66,69,96,51,29,54,57,52
57,39,91,13,83,10,58,13,52,90,6,51,80,61,35,34,13,5,79,12,52,15,5,69,94,30,91,17,95,36,19,55,44,87,88,51,55,9,8,54,57,60,72,60,91,32,78,17,27,74,19,79,38,21,39,14,78,81,96,97,12,65,92,89,86,7,100,71,61,95,17,34,78,30,13,85,41,84,36,2,27,29,4,22,9,10,41,50,99,60,65,100,24,64,21,19,91,42,55,83,3,61,54,81,95,52,65,45,2,18,69,72,98,66,7,72,93,62,37,86,99,74,86,5,15,89,78,19,98,86,97,21,59,9,88,96,13,83,22,12,65,68,14,55,58,59,27,86,70,43,27,65,89,92,54,95,20,35,58,34,55,17,57,37,29,41,95,17,84,15,61,99,32,21,87,67,28,31,67,74,44,57,96,7,61,94,13,32,41,13,4,95,50,69,6,40,84,43,44,37
38,48,11,53,51,51,23,7,38,39,58,48,79,5,80,38,29,37,2,59,61,84,57,23,77,100,2,13,57,1,25,86,3,31,100,67,16,4,99,97,21,70,18,3,41,74,96,96,94,39,19,59,78,54,50,64,63,59,98,32,63,13,53,91,52,72,92,49,45,20,53,30,86,49,28,58,11,11,89,36,2,50,60,64,39,58,83,73,20,69,100,19,24,73,23,52,62,52,11,80,5,85,74,38,43,11,93,53,9,43,56,9,3,74,25,27,94,89,80,16,16,5,93,65,65,27,26,99,2,38,60,72,22,12,86,49,19,21,8,74,91,96,22,53,87,35,40,87,97,38,26,61,87,14,21,22,6,10,29,62,72,24,87,8,5,92,12,41,94,95,49,18,82,6,19,64,55,85,35,19,42,73,85,58,34,35,34,27,98,48,25,74,45,70,34,60,7,90,19,33
